time,mat0_x1,mat0_x2,mat0_y1,mat0_y2,mat1_x1,mat1_x2,mat1_y1,mat1_y2,mat2_x1,mat2_x2,mat2_y1,mat2_y2,mat3_x1,mat3_x2,mat3_y1,mat3_y2,hopf0_x,hopf0_y,hopf1_x,hopf1_y
2.46,0.18315819847528253,0.18315819847528253,0.18315819847528253,0.18315819847528253,0.18315819847528253,0.18315819847528253,0.18315819847528253,0.18315819847528253,0.18315819847528253,0.18315819847528253,0.18315819847528253,0.18315819847528253,0.18315819847528253,0.18315819847528253,0.18315819847528253,0.18315819847528253,0.8243702729951388,0.4983098376328025,0.8243702729951388,0.4983098376328025
2.47,0.18312641253888648,0.18312641253888648,0.18312641253888648,0.18312641253888648,0.18312641253888648,0.18312641253888648,0.18312641253888648,0.18312641253888648,0.18312641253888648,0.18312641253888648,0.18312641253888648,0.18312641253888648,0.18312641253888648,0.18312641253888648,0.18312641253888648,0.18312641253888648,0.7999168674634736,0.5401064932988027,0.7999168674634736,0.5401064932988027
2.48,0.18309537759971534,0.18309537759971534,0.18309537759971534,0.18309537759971534,0.18309537759971534,0.18309537759971534,0.18309537759971534,0.18309537759971534,0.18309537759971534,0.18309537759971534,0.18309537759971534,0.18309537759971534,0.18309537759971534,0.18309537759971534,0.18309537759971534,0.18309537759971534,0.773315440970163,0.5806842305258977,0.773315440970163,0.5806842305258977
2.49,0.1830650760524934,0.1830650760524934,0.1830650760524934,0.1830650760524934,0.1830650760524934,0.1830650760524934,0.1830650760524934,0.1830650760524934,0.1830650760524934,0.1830650760524934,0.1830650760524934,0.1830650760524934,0.1830650760524934,0.1830650760524934,0.1830650760524934,0.1830650760524934,0.7446280917196192,0.6199315240729465,0.7446280917196192,0.6199315240729465
2.5,0.1830354906982173,0.1830354906982173,0.1830354906982173,0.1830354906982173,0.1830354906982173,0.1830354906982173,0.1830354906982173,0.1830354906982173,0.1830354906982173,0.1830354906982173,0.1830354906982173,0.1830354906982173,0.1830354906982173,0.1830354906982173,0.1830354906982173,0.1830354906982173,0.713922750545012,0.6577400986827929,0.713922750545012,0.6577400986827929
2.5100000000000002,0.18300660473508282,0.18300660473508282,0.18300660473508282,0.18300660473508282,0.18300660473508282,0.18300660473508282,0.18300660473508282,0.18300660473508282,0.18300660473508282,0.18300660473508282,0.18300660473508282,0.18300660473508282,0.18300660473508282,0.18300660473508282,0.18300660473508282,0.18300660473508282,0.6812730053856666,0.6940052353622721,0.6812730053856666,0.6940052353622721
2.52,0.1829784017495997,0.1829784017495997,0.1829784017495997,0.1829784017495997,0.1829784017495997,0.1829784017495997,0.1829784017495997,0.1829784017495997,0.1829784017495997,0.1829784017495997,0.1829784017495997,0.1829784017495997,0.1829784017495997,0.1829784017495997,0.1829784017495997,0.1829784017495997,0.6467579096872863,0.7286260678504566,0.6467579096872863,0.7286260678504566
2.5300000000000002,0.1829508657078918,0.1829508657078918,0.1829508657078918,0.1829508657078918,0.1829508657078918,0.1829508657078918,0.1829508657078918,0.1829508657078918,0.1829508657078918,0.1829508657078918,0.1829508657078918,0.1829508657078918,0.1829508657078918,0.1829508657078918,0.1829508657078918,0.1829508657078918,0.6104617752928457,0.7615058684374311,0.6104617752928457,0.7615058684374311
2.54,0.18292398094717888,0.18292398094717888,0.18292398094717888,0.18292398094717888,0.18292398094717888,0.18292398094717888,0.18292398094717888,0.18292398094717888,0.18292398094717888,0.18292398094717888,0.18292398094717888,0.18292398094717888,0.18292398094717888,0.18292398094717888,0.18292398094717888,0.18292398094717888,0.5724739504348079,0.7925523223297783,0.5724739504348079,0.7925523223297783
2.5500000000000003,0.18289773216743718,0.18289773216743718,0.18289773216743718,0.18289773216743718,0.18289773216743718,0.18289773216743718,0.18289773216743718,0.18289773216743718,0.18289773216743718,0.18289773216743718,0.18289773216743718,0.18289773216743718,0.18289773216743718,0.18289773216743718,0.18289773216743718,0.18289773216743718,0.5328885834800599,0.8216777897949537,0.5328885834800599,0.8216777897949537
2.56,0.1828721044232355,0.1828721044232355,0.1828721044232355,0.1828721044232355,0.1828721044232355,0.1828721044232355,0.1828721044232355,0.1828721044232355,0.1828721044232355,0.1828721044232355,0.1828721044232355,0.1828721044232355,0.1828721044232355,0.1828721044232355,0.1828721044232355,0.1828721044232355,0.4918043731175428,0.8487995553546862,0.4918043731175428,0.8487995553546862
2.57,0.1828470831157438,0.1828470831157438,0.1828470831157438,0.1828470831157438,0.1828470831157438,0.1828470831157438,0.1828470831157438,0.1828470831157438,0.1828470831157438,0.1828470831157438,0.1828470831157438,0.1828470831157438,0.1828470831157438,0.1828470831157438,0.1828470831157438,0.1828470831157438,0.44932430571487875,0.873840063337351,0.44932430571487875,0.873840063337351
2.58,0.18282265398491093,0.18282265398491093,0.18282265398491093,0.18282265398491093,0.18282265398491093,0.18282265398491093,0.18282265398491093,0.18282265398491093,0.18282265398491093,0.18282265398491093,0.18282265398491093,0.18282265398491093,0.18282265398491093,0.18282265398491093,0.18282265398491093,0.18282265398491093,0.4055553806043044,0.8967271391407651,0.4055553806043044,0.8967271391407651
2.59,0.18279880310180904,0.18279880310180904,0.18279880310180904,0.18279880310180904,0.18279880310180904,0.18279880310180904,0.18279880310180904,0.18279880310180904,0.18279880310180904,0.18279880310180904,0.18279880310180904,0.18279880310180904,0.18279880310180904,0.18279880310180904,0.18279880310180904,0.18279880310180904,0.3606083240898266,0.9173941955999431,0.3606083240898266,0.9173941955999431
2.6,0.18277551686114088,0.18277551686114088,0.18277551686114088,0.18277551686114088,0.18277551686114088,0.18277551686114088,0.18277551686114088,0.18277551686114088,0.18277551686114088,0.18277551686114088,0.18277551686114088,0.18277551686114088,0.18277551686114088,0.18277551686114088,0.18277551686114088,0.18277551686114088,0.31459729299665834,0.9357804238988628,0.31459729299665834,0.9357804238988628
2.61,0.1827527819739075,0.1827527819739075,0.1827527819739075,0.1827527819739075,0.1827527819739075,0.1827527819739075,0.1827527819739075,0.1827527819739075,0.1827527819739075,0.1827527819739075,0.1827527819739075,0.1827527819739075,0.1827527819739075,0.1827527819739075,0.1827527819739075,0.1827527819739075,0.26763956861062443,0.9518309685110999,0.26763956861062443,0.9518309685110999
2.62,0.1827305854602332,0.1827305854602332,0.1827305854602332,0.1827305854602332,0.1827305854602332,0.1827305854602332,0.1827305854602332,0.1827305854602332,0.1827305854602332,0.1827305854602332,0.1827305854602332,0.1827305854602332,0.1827305854602332,0.1827305854602332,0.1827305854602332,0.1827305854602332,0.21985524187929123,0.9654970857011526,0.21985524187929123,0.9654970857011526
2.63,0.18270891464234482,0.18270891464234482,0.18270891464234482,0.18270891464234482,0.18270891464234482,0.18270891464234482,0.18270891464234482,0.18270891464234482,0.18270891464234482,0.18270891464234482,0.18270891464234482,0.18270891464234482,0.18270891464234482,0.18270891464234482,0.18270891464234482,0.18270891464234482,0.17136689076803252,0.97673628516625,0.17136689076803252,0.97673628516625
2.64,0.18268775713770236,0.18268775713770236,0.18268775713770236,0.18268775713770236,0.18268775713770236,0.18268775713770236,0.18268775713770236,0.18268775713770236,0.18268775713770236,0.18268775713770236,0.18268775713770236,0.18268775713770236,0.18268775713770236,0.18268775713770236,0.18268775713770236,0.18268775713770236,0.12229925068307029,0.9855124544472821,0.12229925068307029,0.9855124544472821
2.65,0.1826671008522783,0.1826671008522783,0.1826671008522783,0.1826671008522783,0.1826671008522783,0.1826671008522783,0.1826671008522783,0.1826671008522783,0.1826671008522783,0.1826671008522783,0.1826671008522783,0.1826671008522783,0.1826671008522783,0.1826671008522783,0.1826671008522783,0.1826671008522783,0.07277887888968712,0.9917959657870534,0.07277887888968712,0.9917959657870534
2.66,0.18264693397398243,0.18264693397398243,0.18264693397398243,0.18264693397398243,0.18264693397398243,0.18264693397398243,0.18264693397398243,0.18264693397398243,0.18264693397398243,0.18264693397398243,0.18264693397398243,0.18264693397398243,0.18264693397398243,0.18264693397398243,0.18264693397398243,0.18264693397398243,0.02293381386728898,0.9955637651642204,0.02293381386728898,0.9955637651642204
2.67,0.18262724496622978,0.18262724496622978,0.18262724496622978,0.18262724496622978,0.18262724496622978,0.18262724496622978,0.18262724496622978,0.18262724496622978,0.18262724496622978,0.18262724496622978,0.18262724496622978,0.18262724496622978,0.18262724496622978,0.18262724496622978,0.18262724496622978,0.18262724496622978,-0.02710676944621438,0.9967994432818654,-0.02710676944621438,0.9967994432818654
2.68,0.18260802256164843,0.18260802256164843,0.18260802256164843,0.18260802256164843,0.18260802256164843,0.18260802256164843,0.18260802256164843,0.18260802256164843,0.18260802256164843,0.18260802256164843,0.18260802256164843,0.18260802256164843,0.18260802256164843,0.18260802256164843,0.18260802256164843,0.18260802256164843,-0.07721290756014998,0.9954932883405585,-0.07721290756014998,0.9954932883405585
2.69,0.18258925575592494,0.18258925575592494,0.18258925575592494,0.18258925575592494,0.18258925575592494,0.18258925575592494,0.18258925575592494,0.18258925575592494,0.18258925575592494,0.18258925575592494,0.18258925575592494,0.18258925575592494,0.18258925575592494,0.18258925575592494,0.18258925575592494,0.18258925575592494,-0.12725419852097886,0.9916423204768171,-0.12725419852097886,0.9916423204768171
2.7,0.18257093380178427,0.18257093380178427,0.18257093380178427,0.18257093380178427,0.18257093380178427,0.18257093380178427,0.18257093380178427,0.18257093380178427,0.18257093380178427,0.18257093380178427,0.18257093380178427,0.18257093380178427,0.18257093380178427,0.18257093380178427,0.18257093380178427,0.18257093380178427,-0.17710015321766492,0.985250307798959,-0.17710015321766492,0.985250307798959
2.71,0.18255304620310192,0.18255304620310192,0.18255304620310192,0.18255304620310192,0.18255304620310192,0.18255304620310192,0.18255304620310192,0.18255304620310192,0.18255304620310192,0.18255304620310192,0.18255304620310192,0.18255304620310192,0.18255304620310192,0.18255304620310192,0.18255304620310192,0.18255304620310192,-0.2266205469337742,0.97632776400331,-0.2266205469337742,0.97632776400331
2.72,0.18253558270914538,0.18253558270914538,0.18253558270914538,0.18253558270914538,0.18253558270914538,0.18253558270914538,0.18253558270914538,0.18253558270914538,0.18253558270914538,0.18253558270914538,0.18253558270914538,0.18253558270914538,0.18253558270914538,0.18253558270914538,0.18253558270914538,0.18253558270914538,-0.2756857701801484,0.964891927604456,-0.2756857701801484,0.964891927604456
2.73,0.18251853330894238,0.18251853330894238,0.18251853330894238,0.18251853330894238,0.18251853330894238,0.18251853330894238,0.18251853330894238,0.18251853330894238,0.18251853330894238,0.18251853330894238,0.18251853330894238,0.18251853330894238,0.18251853330894238,0.18251853330894238,0.18251853330894238,0.18251853330894238,-0.3241671778471943,0.9509667228635662,-0.3241671778471943,0.9509667228635662
2.74,0.18250188822577354,0.18250188822577354,0.18250188822577354,0.18250188822577354,0.18250188822577354,0.18250188822577354,0.18250188822577354,0.18250188822577354,0.18250188822577354,0.18250188822577354,0.18250188822577354,0.18250188822577354,0.18250188822577354,0.18250188822577354,0.18250188822577354,0.18250188822577354,-0.37193743572360305,0.9345827025486544,-0.37193743572360305,0.9345827025486544
2.75,0.18248563791178668,0.18248563791178668,0.18248563791178668,0.18248563791178668,0.18248563791178668,0.18248563791178668,0.18248563791178668,0.18248563791178668,0.18248563791178668,0.18248563791178668,0.18248563791178668,0.18248563791178668,0.18248563791178668,0.18248563791178668,0.18248563791178668,0.18248563791178668,-0.41887086343862256,0.9157769727098357,-0.41887086343862256,0.9157769727098357
2.7600000000000002,0.18246977304273054,0.18246977304273054,0.18246977304273054,0.18246977304273054,0.18246977304273054,0.18246977304273054,0.18246977304273054,0.18246977304273054,0.18246977304273054,0.18246977304273054,0.18246977304273054,0.18246977304273054,0.18246977304273054,0.18246977304273054,0.18246977304273054,0.18246977304273054,-0.4648437728977989,0.8945930997010789,-0.4648437728977989,0.8945930997010789
2.77,0.18245428451280538,0.18245428451280538,0.18245428451280538,0.18245428451280538,0.18245428451280538,0.18245428451280538,0.18245428451280538,0.18245428451280538,0.18245428451280538,0.18245428451280538,0.18245428451280538,0.18245428451280538,0.18245428451280538,0.18245428451280538,0.18245428451280538,0.18245428451280538,-0.5097348012973315,0.8710809997275055,-0.5097348012973315,0.8710809997275055
2.7800000000000002,0.18243916342962796,0.18243916342962796,0.18243916342962796,0.18243916342962796,0.18243916342962796,0.18243916342962796,0.18243916342962796,0.18243916342962796,0.18243916342962796,0.18243916342962796,0.18243916342962796,0.18243916342962796,0.18243916342962796,0.18243916342962796,0.18243916342962796,0.18243916342962796,-0.5534252378197899,0.8452968112438484,-0.5534252378197899,0.8452968112438484
2.79,0.18242440110930888,0.18242440110930888,0.18242440110930888,0.18242440110930888,0.18242440110930888,0.18242440110930888,0.18242440110930888,0.18242440110930888,0.18242440110930888,0.18242440110930888,0.18242440110930888,0.18242440110930888,0.18242440110930888,0.18242440110930888,0.18242440110930888,0.18242440110930888,-0.5957993431338527,0.8173027505751259,-0.5957993431338527,0.8173027505751259
2.8000000000000003,0.18240998907163955,0.18240998907163955,0.18240998907163955,0.18240998907163955,0.18240998907163955,0.18240998907163955,0.18240998907163955,0.18240998907163955,0.18240998907163955,0.18240998907163955,0.18240998907163955,0.18240998907163955,0.18240998907163955,0.18240998907163955,0.18240998907163955,0.18240998907163955,-0.6367446608428856,0.787166951174814,-0.6367446608428856,0.787166951174814
2.81,0.18239591903538682,0.18239591903538682,0.18239591903538682,0.18239591903538682,0.18239591903538682,0.18239591903538682,0.18239591903538682,0.18239591903538682,0.18239591903538682,0.18239591903538682,0.18239591903538682,0.18239591903538682,0.18239591903538682,0.18239591903538682,0.18239591903538682,0.18239591903538682,-0.6761523200514995,0.7549632869786943,-0.6761523200514995,0.7549632869786943
2.82,0.182382182913693,0.182382182913693,0.182382182913693,0.182382182913693,0.182382182913693,0.182382182913693,0.182382182913693,0.182382182913693,0.182382182913693,0.182382182913693,0.182382182913693,0.182382182913693,0.182382182913693,0.182382182913693,0.182382182913693,0.182382182913693,-0.7139173282456459,0.7207711803540304,-0.7139173282456459,0.7207711803540304
2.83,0.1823687728095788,0.1823687728095788,0.1823687728095788,0.1823687728095788,0.1823687728095788,0.1823687728095788,0.1823687728095788,0.1823687728095788,0.1823687728095788,0.1823687728095788,0.1823687728095788,0.1823687728095788,0.1823687728095788,0.1823687728095788,0.1823687728095788,0.1823687728095788,-0.7499388537102256,0.6846753951836625,-0.7499388537102256,0.6846753951836625
2.84,0.18235568101154756,0.18235568101154756,0.18235568101154756,0.18235568101154756,0.18235568101154756,0.18235568101154756,0.18235568101154756,0.18235568101154756,0.18235568101154756,0.18235568101154756,0.18235568101154756,0.18235568101154756,0.18235568101154756,0.18235568101154756,0.18235568101154756,0.18235568101154756,-0.784120496738534,0.6467658156629442,-0.784120496738534,0.6467658156629442
2.85,0.18234289998928796,0.18234289998928796,0.18234289998928796,0.18234289998928796,0.18234289998928796,0.18234289998928796,0.18234289998928796,0.18234289998928796,0.18234289998928796,0.18234289998928796,0.18234289998928796,0.18234289998928796,0.18234289998928796,0.18234289998928796,0.18234289998928796,0.18234289998928796,-0.8163705489200368,0.6071372114240647,-0.8163705489200368,0.6071372114240647
2.86,0.1823304223894738,0.1823304223894738,0.1823304223894738,0.1823304223894738,0.1823304223894738,0.1823304223894738,0.1823304223894738,0.1823304223894738,0.1823304223894738,0.1823304223894738,0.1823304223894738,0.1823304223894738,0.1823304223894738,0.1823304223894738,0.1823304223894738,0.1823304223894738,-0.8466022398268811,0.5658889896371337,-0.8466022398268811,0.5658889896371337
2.87,0.18231824103165845,0.18231824103165845,0.18231824103165845,0.18231824103165845,0.18231824103165845,0.18231824103165845,0.18231824103165845,0.18231824103165845,0.18231824103165845,0.18231824103165845,0.18231824103165845,0.18231824103165845,0.18231824103165845,0.18231824103165845,0.18231824103165845,0.18231824103165845,-0.8747339704550962,0.523124934770378,-0.8747339704550962,0.523124934770378
2.88,0.18230634890426173,0.18230634890426173,0.18230634890426173,0.18230634890426173,0.18230634890426173,0.18230634890426173,0.18230634890426173,0.18230634890426173,0.18230634890426173,0.18230634890426173,0.18230634890426173,0.18230634890426173,0.18230634890426173,0.18230634890426173,0.18230634890426173,0.18230634890426173,-0.9006895328135209,0.47895293672282857,-0.9006895328135209,0.47895293672282857
2.89,0.18229473916064798,0.18229473916064798,0.18229473916064798,0.18229473916064798,0.18229473916064798,0.18229473916064798,0.18229473916064798,0.18229473916064798,0.18229473916064798,0.18229473916064798,0.18229473916064798,0.18229473916064798,0.18229473916064798,0.18229473916064798,0.18229473916064798,0.18229473916064798,-0.9243983150920201,0.4334847080719044,-0.9243983150920201,0.4334847080719044
2.9,0.18228340511529248,0.18228340511529248,0.18228340511529248,0.18228340511529248,0.18228340511529248,0.18228340511529248,0.18228340511529248,0.18228340511529248,0.18228340511529248,0.18228340511529248,0.18228340511529248,0.18228340511529248,0.18228340511529248,0.18228340511529248,0.18228340511529248,0.18228340511529248,-0.9457954918803931,0.38683549120525806,-0.9457954918803931,0.38683549120525806
2.91,0.18227234024003516,0.18227234024003516,0.18227234024003516,0.18227234024003516,0.18227234024003516,0.18227234024003516,0.18227234024003516,0.18227234024003516,0.18227234024003516,0.18227234024003516,0.18227234024003516,0.18227234024003516,0.18227234024003516,0.18227234024003516,0.18227234024003516,0.18227234024003516,-0.9648221989504517,0.33912375613108225,-0.9648221989504517,0.33912375613108225
2.92,0.18226153816041904,0.18226153816041904,0.18226153816041904,0.18226153816041904,0.18226153816041904,0.18226153816041904,0.18226153816041904,0.18226153816041904,0.18226153816041904,0.18226153816041904,0.18226153816041904,0.18226153816041904,0.18226153816041904,0.18226153816041904,0.18226153816041904,0.18226153816041904,-0.981425692155912,0.290470889783739,-0.981425692155912,0.290470889783739
2.93,0.182250992652112,0.182250992652112,0.182250992652112,0.182250992652112,0.182250992652112,0.182250992652112,0.182250992652112,0.182250992652112,0.182250992652112,0.182250992652112,0.182250992652112,0.182250992652112,0.182250992652112,0.182250992652112,0.182250992652112,0.182250992652112,-0.9955594900479181,0.2410008776620107,-0.9955594900479181,0.2410008776620107
2.94,0.18224069763741,0.18224069763741,0.18224069763741,0.18224069763741,0.18224069763741,0.18224069763741,0.18224069763741,0.18224069763741,0.18224069763741,0.18224069763741,0.18224069763741,0.18224069763741,0.18224069763741,0.18224069763741,0.18224069763741,0.18224069763741,-1.0071834998480644,0.19083997865545357,-1.0071834998480644,0.19083997865545357
2.95,0.1822306471818198,0.1822306471818198,0.1822306471818198,0.1822306471818198,0.1822306471818198,0.1822306471818198,0.1822306471818198,0.1822306471818198,0.1822306471818198,0.1822306471818198,0.1822306471818198,0.1822306471818198,0.1822306471818198,0.1822306471818198,0.1822306471818198,0.1822306471818198,-1.0162641264655963,0.14011639393021688,-1.0162641264655963,0.14011639393021688
2.96,0.18222083549071977,0.18222083549071977,0.18222083549071977,0.18222083549071977,0.18222083549071977,0.18222083549071977,0.18222083549071977,0.18222083549071977,0.18222083549071977,0.18222083549071977,0.18222083549071977,0.18222083549071977,0.18222083549071977,0.18222083549071977,0.18222083549071977,0.18222083549071977,-1.0227743642909322,0.0889599307592552,-1.0227743642909322,0.0889599307592552
2.97,0.18221125690609674,0.18221125690609674,0.18221125690609674,0.18221125690609674,0.18221125690609674,0.18221125690609674,0.18221125690609674,0.18221125690609674,0.18221125690609674,0.18221125690609674,0.18221125690609674,0.18221125690609674,0.18221125690609674,0.18221125690609674,0.18221125690609674,0.18221125690609674,-1.0266938715436402,0.037501662193075276,-1.0266938715436402,0.037501662193075276
2.98,0.18220190590335753,0.18220190590335753,0.18220190590335753,0.18220190590335753,0.18220190590335753,0.18220190590335753,0.18220190590335753,0.18220190590335753,0.18220190590335753,0.18220190590335753,0.18220190590335753,0.18220190590335753,0.18220190590335753,0.18220190590335753,0.18220190590335753,0.18220190590335753,-1.0280090269994064,-0.014126416523987224,-1.0280090269994064,-0.014126416523987224
2.99,0.18219277708821335,0.18219277708821335,0.18219277708821335,0.18219277708821335,0.18219277708821335,0.18219277708821335,0.18219277708821335,0.18219277708821335,0.18219277708821335,0.18219277708821335,0.18219277708821335,0.18219277708821335,0.18219277708821335,0.18219277708821335,0.18219277708821335,0.18219277708821335,-1.026712968967226,-0.06579173388048673,-1.026712968967226,-0.06579173388048673
3.0,0.18218386519363558,0.18218386519363558,0.18218386519363558,0.18218386519363558,0.18218386519363558,0.18218386519363558,0.18218386519363558,0.18218386519363558,0.18218386519363558,0.18218386519363558,0.18218386519363558,0.18218386519363558,0.18218386519363558,0.18218386519363558,0.18218386519363558,0.18218386519363558,-1.0228056164349197,-0.1173614894520091,-1.0228056164349197,-0.1173614894520091
3.0100000000000002,0.18217516507688122,0.18217516507688122,0.18217516507688122,0.18217516507688122,0.18217516507688122,0.18217516507688122,0.18217516507688122,0.18217516507688122,0.18217516507688122,0.18217516507688122,0.18217516507688122,0.18217516507688122,0.18217516507688122,0.18217516507688122,0.18217516507688122,0.18217516507688122,-1.0162936723479974,-0.16870300176544162,-1.0162936723479974,-0.16870300176544162
3.02,0.18216667171658668,0.18216667171658668,0.18216667171658668,0.18216667171658668,0.18216667171658668,0.18216667171658668,0.18216667171658668,0.18216667171658668,0.18216667171658668,0.18216667171658668,0.18216667171658668,0.18216667171658668,0.18216667171658668,0.18216667171658668,0.18216667171658668,0.18216667171658668,-1.0071906090337588,-0.21968405575673106,-1.0071906090337588,-0.21968405575673106
3.0300000000000002,0.18215838020992817,0.18215838020992817,0.18215838020992817,0.18215838020992817,0.18215838020992817,0.18215838020992817,0.18215838020992817,0.18215838020992817,0.18215838020992817,0.18215838020992817,0.18215838020992817,0.18215838020992817,0.18215838020992817,0.18215838020992817,0.18215838020992817,0.18215838020992817,-0.995516635829194,-0.27017324890850436,-0.995516635829194,-0.27017324890850436
3.04,0.18215028576984751,0.18215028576984751,0.18215028576984751,0.18215028576984751,0.18215028576984751,0.18215028576984751,0.18215028576984751,0.18215028576984751,0.18215028576984751,0.18215028576984751,0.18215028576984751,0.18215028576984751,0.18215028576984751,0.18215028576984751,0.18215028576984751,0.18215028576984751,-0.9812986490176369,-0.320040335159286,-0.9812986490176369,-0.320040335159286
3.0500000000000003,0.1821423837223416,0.1821423837223416,0.1821423837223416,0.1821423837223416,0.1821423837223416,0.1821423837223416,0.1821423837223416,0.1821423837223416,0.1821423837223416,0.1821423837223416,0.1821423837223416,0.1821423837223416,0.1821423837223416,0.1821423837223416,0.1821423837223416,0.1821423837223416,-0.9645701642250918,-0.36915656568372657,-0.9645701642250918,-0.36915656568372657
3.06,0.18213466950381424,0.18213466950381424,0.18213466950381424,0.18213466950381424,0.18213466950381424,0.18213466950381424,0.18213466950381424,0.18213466950381424,0.18213466950381424,0.18213466950381424,0.18213466950381424,0.18213466950381424,0.18213466950381424,0.18213466950381424,0.18213466950381424,0.18213466950381424,-0.9453712314726037,-0.41739502565323294,-0.9453712314726037,-0.41739502565323294
3.0700000000000003,0.18212713865848923,0.18212713865848923,0.18212713865848923,0.18212713865848923,0.18212713865848923,0.18212713865848923,0.18212713865848923,0.18212713865848923,0.18212713865848923,0.18212713865848923,0.18212713865848923,0.18212713865848923,0.18212713865848923,0.18212713865848923,0.18212713865848923,0.18212713865848923,-0.9237483331258459,-0.4646309660986224,-0.9237483331258459,-0.4646309660986224
3.08,0.18211978683588279,0.18211978683588279,0.18211978683588279,0.18211978683588279,0.18211978683588279,0.18211978683588279,0.18211978683588279,0.18211978683588279,0.18211978683588279,0.18211978683588279,0.18211978683588279,0.18211978683588279,0.18211978683588279,0.18211978683588279,0.18211978683588279,0.18211978683588279,-0.8997542650271655,-0.5107421300108804,-0.8997542650271655,-0.5107421300108804
3.09,0.18211260978833443,0.18211260978833443,0.18211260978833443,0.18211260978833443,0.18211260978833443,0.18211260978833443,0.18211260978833443,0.18211260978833443,0.18211260978833443,0.18211260978833443,0.18211260978833443,0.18211260978833443,0.18211260978833443,0.18211260978833443,0.18211260978833443,0.18211260978833443,-0.873448001138528,-0.5556090718327312,-0.873448001138528,-0.5556090718327312
3.1,0.18210560336859502,0.18210560336859502,0.18210560336859502,0.18210560336859502,0.18210560336859502,0.18210560336859502,0.18210560336859502,0.18210560336859502,0.18210560336859502,0.18210560336859502,0.18210560336859502,0.18210560336859502,0.18210560336859502,0.18210560336859502,0.18210560336859502,0.18210560336859502,-0.844894542066053,-0.5991154695124903,-0.844894542066053,-0.5991154695124903
3.11,0.18209876352747018,0.18209876352747018,0.18209876352747018,0.18209876352747018,0.18209876352747018,0.18209876352747018,0.18209876352747018,0.18209876352747018,0.18209876352747018,0.18209876352747018,0.18209876352747018,0.18209876352747018,0.18209876352747018,0.18209876352747018,0.18209876352747018,0.18209876352747018,-0.8141647478780086,-0.6411484283124996,-0.8141647478780086,-0.6411484283124996
3.12,0.18209208631151863,0.18209208631151863,0.18209208631151863,0.18209208631151863,0.18209208631151863,0.18209208631151863,0.18209208631151863,0.18209208631151863,0.18209208631151863,0.18209208631151863,0.18209208631151863,0.18209208631151863,0.18209208631151863,0.18209208631151863,0.18209208631151863,0.18209208631151863,-0.7813351556681611,-0.6815987755872919,-0.7813351556681611,-0.6815987755872919
3.13,0.18208556786080346,0.18208556786080346,0.18208556786080346,0.18208556786080346,0.18208556786080346,0.18208556786080346,0.18208556786080346,0.18208556786080346,0.18208556786080346,0.18208556786080346,0.18208556786080346,0.18208556786080346,0.18208556786080346,0.18208556786080346,0.18208556786080346,0.18208556786080346,-0.7464877823551298,-0.7203613457714267,-0.7464877823551298,-0.7203613457714267
3.14,0.1820792044066957,0.1820792044066957,0.1820792044066957,0.1820792044066957,0.1820792044066957,0.1820792044066957,0.1820792044066957,0.1820792044066957,0.1820792044066957,0.1820792044066957,0.1820792044066957,0.1820792044066957,0.1820792044066957,0.1820792044066957,0.1820792044066957,0.1820792044066957,-0.7097099132458119,-0.7573352548436227,-0.7097099132458119,-0.7573352548436227
3.15,0.1820729922697286,0.1820729922697286,0.1820729922697286,0.1820729922697286,0.1820729922697286,0.1820729922697286,0.1820729922697286,0.1820729922697286,0.1820729922697286,0.1820729922697286,0.1820729922697286,0.1820729922697286,0.1820729922697286,0.1820729922697286,0.1820729922697286,0.1820729922697286,-0.6710938769269094,-0.7924241635622942,-0.6710938769269094,-0.7924241635622942
3.16,0.1820669278575018,0.1820669278575018,0.1820669278575018,0.1820669278575018,0.1820669278575018,0.1820669278575018,0.1820669278575018,0.1820669278575018,0.1820669278575018,0.1820669278575018,0.1820669278575018,0.1820669278575018,0.1820669278575018,0.1820669278575018,0.1820669278575018,0.1820669278575018,-0.6307368070830301,-0.825536528797827,-0.6307368070830301,-0.825536528797827
3.17,0.1820610076626342,0.1820610076626342,0.1820610076626342,0.1820610076626342,0.1820610076626342,0.1820610076626342,0.1820610076626342,0.1820610076626342,0.1820610076626342,0.1820610076626342,0.1820610076626342,0.1820610076626342,0.1820610076626342,0.1820610076626342,0.1820610076626342,0.1820610076626342,-0.5887403918726704,-0.8565858423188013,-0.5887403918726704,-0.8565858423188013
3.18,0.18205522826076406,0.18205522826076406,0.18205522826076406,0.18205522826076406,0.18205522826076406,0.18205522826076406,0.18205522826076406,0.18205522826076406,0.18205522826076406,0.18205522826076406,0.18205522826076406,0.18205522826076406,0.18205522826076406,0.18205522826076406,0.18205522826076406,0.18205522826076406,-0.5452106115245304,-0.8854908564228114,-0.5452106115245304,-0.8854908564228114
3.19,0.18204958630859594,0.18204958630859594,0.18204958630859594,0.18204958630859594,0.18204958630859594,0.18204958630859594,0.18204958630859594,0.18204958630859594,0.18204958630859594,0.18204958630859594,0.18204958630859594,0.18204958630859594,0.18204958630859594,0.18204958630859594,0.18204958630859594,0.18204958630859594,-0.5002574648460056,-0.9121757958374586,-0.5002574648460056,-0.9121757958374586
