time,x,y,radius,phase
2.22,0.07113558392605875,-0.6152195494521494,0.6193184684220284,-1.4556811806779786
2.23,0.110229479754587,-0.6145424567987782,0.6243500375712691,-1.3933152617598565
2.24,0.14951492709589181,-0.6113663926914805,0.6293834916305665,-1.330945473949488
2.25,0.18883109584432117,-0.6056639902482498,0.6344178842381409,-1.2685717839892705
2.2600000000000002,0.22801437882660774,-0.5974183093994817,0.6394522604209157,-1.206194159316655
2.27,0.26689907309770183,-0.5866230878966823,0.6444856573065463,-1.143812568094778
2.2800000000000002,0.3053180828018814,-0.5732829474328096,0.6495171048579599,-1.0814269792428282
2.29,0.34310364061580884,-0.5574135530607928,0.6545456266294042,-1.019037362466086
2.3000000000000003,0.3800880446383684,-0.5390417242967633,0.6595702405429207,-0.9566436882855877
2.31,0.4161044074537909,-0.5182054965073366,0.664589959684079,-0.894245928067348
2.32,0.45098741397085296,-0.4949541314049775,0.6696037931157299,-0.8318440540510926
2.33,0.48457408453286566,-0.4693480757110651,0.674610746708459,-0.7694380393784355
2.34,0.5167045397017065,-0.44145886729162603,0.6796098239863502,-0.7070278581204507
2.35,0.5472227630451931,-0.41136898832464314,0.6846000269866018,-0.6446134853045764
2.36,0.5759773582014395,-0.3791716653190901,0.6895803571314669,-0.5821948969407995
2.37,0.6028222964571902,-0.34497061607303814,0.6945498161109338,-0.5197720700470612
2.38,0.6276176510600879,-0.3088797439299129,0.6995074067745036,-0.45734498267383084
2.39,0.650230314487894,-0.27102277996676255,0.7044521340303667,-0.39491361392779567
2.4,0.6705346949212286,-0.231532874024705,0.70938300575024,-0.33247794399461045
2.41,0.6884133882106743,-0.1905521357679747,0.7142990336780788,-0.2700379541606595
2.42,0.7037578216942361,-0.14823112723258455,0.7191992343408459,-0.2075936268337801
2.43,0.7164688663071663,-0.10472830859692814,0.7240826299594885,-0.1451449455629003
2.44,0.7264574135329168,-0.06020943917303123,0.7289482493582561,-0.08269189505654553
2.45,0.7336449138712048,-0.014846935876984789,0.7337951288704653,-0.020234461200171073
2.46,0.7379638736464841,0.0311808083112751,0.738622313238822,0.042227368927720894
2.47,0.7393583071469515,0.07769014314683112,0.7434288565083959,0.10469360704071766
2.48,0.7377841412699347,0.12449291419479806,0.7482138229103552,0.16716426363092174
2.49,0.7332095700533009,0.17139724698138376,0.7529762877345765,0.22963934795669858
2.5,0.7256153566934658,0.21820835881762904,0.7577153381892626,0.29211886803177667
2.5100000000000002,0.7149950808876351,0.26472939470492357,0.7624300742457311,0.354602830615726
2.52,0.70135532958989,0.31076228356090535,0.7671196094665628,0.4170912412058398
2.5300000000000002,0.6847158295363812,0.3561086108521285,0.7717830718153433,0.4795841040304381
2.54,0.665109520172826,0.40057050358704954,0.7764196044462744,0.5420814220436126
2.5500000000000003,0.6425825659062442,0.44395152351044453,0.7810283664719851,0.6045831969214236
2.56,0.617194306900859,0.4860575642492292,0.7856085337079309,0.6670894290595609
2.57,0.5890171479436933,0.5266977480905688,0.7901592993918372,0.7296001175724752
2.58,0.55813638521691,0.5656853180267822,0.7946798748767082,0.7921152602939812
2.59,0.5246499711296205,0.6028385206783552,0.7991694902960068,0.8546348537793332
2.6,0.4886682176799274,0.6379814757067406,0.8036273951996828,0.9171588933087699
2.61,0.4503134391365447,0.6709450273527503,0.8080528591598234,0.9796873728925163
2.62,0.4097195351466123,0.7015675737842958,0.8124451723447801,1.0422202852772373
2.63,0.3670315156904424,0.7296958700089222,0.8168036460607294,1.1047576219539217
2.64,0.3224049696130661,0.7551858002017754,0.8211276132597161,1.1672993731671848
2.65,0.27600547876476994,0.7779031154179474,0.8254164290133305,1.2298455279259612
2.66,0.22800798007654072,0.7977241327990435,0.829669470951276,1.2923960740155687
2.67,0.17859607817973466,0.8145363925466177,0.8338861396641868,1.3549509980111099
2.68,0.12796131145067233,0.8282392691190308,0.8380658590701582,1.4175102852921857
2.69,0.07630237461862496,0.8387445333123457,0.8422080767445688,1.4800739200588806
2.7,0.023824301318265732,0.8459768621090137,0.8463122642128712,1.542641885348988
2.71,-0.029262389806323667,0.8498742934191378,0.850377917206142,1.6052141630564318
2.72,-0.08274258163092063,0.8503886230967177,0.8544045558792865,1.6677907339508444
2.73,-0.13639747370961766,0.8474857418860844,0.8583917249919018,1.7303715776982567
2.74,-0.19000552188974698,0.8411459102402196,0.8623389940519,1.7929566728828517
2.75,-0.24334339806319313,0.8313639692512541,0.8662459574221064,1.8555459970297337
2.7600000000000002,-0.29618696560878577,0.8181494862424941,0.8701122343901372,1.918139526628664
2.77,-0.34831226597810094,0.8015268338891285,0.8739374692019618,1.9807372371587093
2.7800000000000002,-0.39949651179808754,0.7815352020595678,0.877721331059653,2.0433391031137487
2.79,-0.4495190818089218,0.7582285418993551,0.8814635140839115,2.1059450980287875
2.8000000000000003,-0.49816251292468805,0.7316754420129591,0.8851637372420421,2.1685551945070185
2.81,-0.5452134846980429,0.7019589369336754,0.8888217442421391,2.231169364247576
2.82,-0.5904637914879663,0.6691762484064834,0.8924373033943169,2.293787578073926
2.83,-0.6337112976719108,0.633438460341226,0.896010207439893,2.3564098059628313
2.84,-0.6747608713098624,0.5948701286220792,0.8995402733495004,2.41903601707384
2.85,-0.7134252917576309,0.5536088272822042,0.9030273420911673,2.4816661797792277
2.86,-0.7495261268395494,0.5098046328679915,0.9064712783694605,2.5443002616943535
2.87,-0.7828945753260297,0.46361954912375763,0.9098719703368384,2.606938229708351
2.88,-0.813372270618306,0.41522687442351136,0.9132293292784115,2.6695800500151137
2.89,-0.8408120417203038,0.3648105146599575,0.916543289271341,2.73222568814451
2.9,-0.8650786277748844,0.31256424457077775,0.919813806820151,2.7948751089937747
2.91,-0.8860493426576357,0.2586909207370598,0.9230408604692514,2.8575282768590182
2.92,-0.9036146863546927,0.2034016497272691,0.9262244503939984,2.9201851554668083
2.93,-0.9176789001005022,0.1469149150811924,0.9293645979716365,2.982845708005758
2.94,-0.9281604625156191,0.08945566703076882,0.9324613453334823,3.045509897158086
2.95,-0.9349925242621135,0.03125437903770609,0.9355147548997137,3.1081776851310794
2.96,-0.9381232790234943,-0.027453924609586206,0.93852490889814,-3.112336273491156
2.97,-0.9375162689156632,-0.08643066575564926,0.9414919088683189,-3.0496614029982023
2.98,-0.9331506227437489,-0.1454347293902265,0.9444158751523901,-2.986983049599923
2.99,-0.9250212258351131,-0.20422349611139556,0.9472969463739744,-2.924301252677466
3.0,-0.9131388204997513,-0.262553885362653,0.950135278906484,-2.861616051932507
3.0100000000000002,-0.8975300364940942,-0.320183404714579,0.9529310463321625,-2.7989274873572607
3.02,-0.8782373511912162,-0.3768712004321494,0.9556844388931593,-2.736235599204879
3.0300000000000002,-0.8553189794880306,-0.43237910456209205,0.95839566293591,-2.67354042796027
3.04,-0.828848693806612,-0.4864726737907896,0.9610649403500717,-2.6108420143113804
3.0500000000000003,-0.7989155748707055,-0.538922215361885,0.9636925080032281,-2.548140399120961
3.06,-0.7656236942582348,-0.589503795403611,0.9662786171725469,-2.4854356233988497
3.0700000000000003,-0.7290917300446639,-0.6380002250984975,0.9688235329745322,-2.4227277282748036
3.08,-0.6894525171589363,-0.6842020202319642,0.9713275337939795,-2.3600167549718947
3.09,-0.64685253437199,-0.7279083297807315,0.9737909107131986,-2.2973027447805014
3.1,-0.601451330126154,-0.7689278293462556,0.9762139669425265,-2.2345857390329136
3.11,-0.553420889690792,-0.8070795754016703,0.9785970172531122,-2.171865779078567
3.12,-0.5029449463941218,-0.8421938165021127,0.980940387412905,-2.1091429062599296
3.13,-0.450218239932072,-0.8741127578068257,0.9832444136267376,-2.046417161889051
3.14,-0.39544572499124714,-0.9026912754760241,0.9855094419813462,-1.9836885872247851
3.15,-0.33884173364357995,-0.9277975777350632,0.9877358278961219,-1.9209572234507069
3.16,-0.2806290951741383,-0.949313809641797,0.9899239355803443,-1.8582231116537204
3.17,-0.22103821719000855,-0.9671365988489221,0.9920741374975957,-1.7954862928033746
3.18,-0.16030613202646837,-0.9811775399203201,0.9941868138380124,-1.7327468077318882
3.19,-0.09867551261615129,-0.9913636150376309,0.9962623519989804,-1.6700046971148892
3.2,-0.03639366211705053,-0.9976375492191719,0.9983011460748333,-1.607260001452872
3.21,0.0262885182944394,-0.999958098466519,1.0003035963560731,-1.544512761053371
3.22,0.08911757896904256,-0.9983002695532003,1.0022701088385784,-1.481763016013853
3.23,0.15183858410248954,-0.9926554704736463,1.0042010947432316,-1.419010806205325
3.24,0.21419618221036335,-0.9830315908773923,1.0060969700463431,-1.3562561712566539
3.25,0.27593568011592534,-0.9694530121221641,1.0079581550212167,-1.293499150539595
3.2600000000000002,0.3368041157990069,-0.9519605468885047,1.0097850737911567,-1.2307397831545235
3.27,0.39655132546663635,-0.9306113086066595,1.0115781538941742,-1.1679781079168599
3.2800000000000002,0.4549310002389815,-0.9054785112521757,1.0133378258596177,-1.1052141633441868
3.29,0.5117017278971351,-0.8766512003687729,1.0150645227969126,-1.0424479876440422
3.3000000000000003,0.5666280152118979,-0.8442339164742043,1.0167586799965607,-0.9796796187023847
3.31,0.619481286464559,-0.808346292295798,1.018420734543513,-0.9169090940727181
3.3200000000000003,0.6700408538812246,-0.7691225855659206,1.0200511249430038,-0.8541364509658635
3.33,0.7180948558308915,-0.7267111493825769,1.0216502907588951,-0.7913617262403694
3.34,0.763441158783541,-0.6812738424056008,1.023218672264559,-0.7285849563935455
3.35,0.80588821918729,-0.6329853814133531,1.0247567101062913,-0.6658061775531076
3.36,0.8452559016022932,-0.582032638987478,1.0262648449792253,-0.6030254254694203
3.37,0.8813762496227688,-0.5286138893231438,1.027743517315696,-0.5402427355083236
3.38,0.9140942063263121,-0.4729380053783813,1.0291931669859709,-0.47745814264452924
3.39,0.9432682812105981,-0.41522361077782605,1.0306142330112522,-0.41467168145557065
3.4,0.9687711608106447,-0.3556981900725828,1.0320071532888304,-0.35188338611629383
3.41,0.9904902604339533,-0.294597161128379,1.0333723643292483,-0.28909329039387216
3.42,1.0083282147049826,-0.2321629135680253,1.0347103010053258,-0.22630142764333058
3.43,1.0222033048734116,-0.16864381733090994,1.0360213963128686,-0.1635078308035631
3.44,1.0320498211113651,-0.10429320553134286,1.0373060811428823,-0.10071253239382857
3.45,1.0378183583020342,-0.03936833589862897,1.038564784065085,-0.03791556451070867
3.46,1.0394760441047401,0.025870664835526067,1.0397979311225194,0.02488304117448769
3.47,1.037006698368252,0.09116186917254647,1.041005945637034,0.08768325341788882
3.48,1.0304109232538698,0.15624262523035376,1.0421892480254078,0.15048504140480967
3.49,1.0197061237212184,0.2208506367729567,1.043348255625883,0.2132883747511014
3.5,1.004926458321634,0.28472504237700336,1.0444833825348534,0.276093223504117
3.5100000000000002,0.986122720535281,0.3476074892371979,1.0455950394534648,0.3388995581433076
3.52,0.9633621511774912,0.4092431971423175,1.0466836335438656,0.4017073495804651
3.5300000000000002,0.9367281826861158,0.46938200820186027,1.0477495682948499,0.4645165691596263
3.54,0.9063201163837451,0.527779417969829,1.0487932433966272,0.5273271886566525
3.5500000000000003,0.8722527340853521,0.5841975836964508,1.0498150546244531,0.5901391802785002
3.56,0.8346558456921478,0.6384063055403332,1.0508153937308549,0.6529525166621952
3.5700000000000003,0.7936737746751203,0.6901839766921616,1.0517946483461778,0.7157671708735277
3.58,0.7494647836058302,0.73931849849601,1.052753201887189,0.7785831164054773
3.59,0.7022004421365489,0.7856081568050332,1.0536914334734653,0.8414003271763864
3.6,0.652064940065805,0.8288624559740754,1.0546097178512996,0.9042187775278906
3.61,0.5992543483479328,0.8689029070718184,1.0555084253248586,0.9670384422226228
3.62,0.5439758311154393,0.9055637670887275,1.0563879216943273,1.0298592964417008
3.63,0.48644681198012213,0.9386927261233964,1.0572485682007793,1.0926813157820123
3.64,0.4268940980621234,0.9681515397480553,1.058090721477513,1.155504476253308
3.65,0.36555296536481097,0.9938166039830809,1.0589147335075995,1.2183287542751153
3.66,0.30266620926690047,1.0155794705493433,1.0597209515873882,1.2811541266734836
3.67,0.23848316404101308,1.0333473003151776,1.0605097182957253,1.3439805706775712
3.68,0.1732586954293916,1.0470432531106162,1.0612813714686395,1.4068080639160867
3.69,0.10725217041234354,1.0566068123442238,1.062036244179256,1.4696365844135917
3.7,0.04072640839277307,1.061994043126366,1.062774664722706,1.5324661105866775
3.71,-0.02605338190939624,1.0631777828758875,1.0634969566058028,1.595296621240025
3.72,-0.09282067550624573,1.0601477636639136,1.064203438541256,1.6581280955623547
3.73,-0.15930870975255298,1.0529106658276433,1.0648944244462144,1.7209605131222796
3.74,-0.22525156411908193,1.041490102667494,1.0655702234449123,1.7837938538640659
3.75,-0.2903852367299634,1.0259265363216312,1.0662311398752224,1.8466280981033107
3.7600000000000002,-0.3544487132840155,1.0062771251916474,1.0668774732989073,1.909463226522548
3.77,-0.41718502401588287,0.9826155035708469,1.0675095185153722,1.9722992201667837
3.7800000000000002,-0.4783422844063918,0.9550314944011145,1.0681275655787332,2.0351360604389748
3.79,-0.5376747154222552,0.9236307563546228,1.068731899818011,2.097973729095453
3.8000000000000003,-0.5949436391529003,0.8885343667015972,1.0693228018602732,2.160812208241305
3.81,-0.6499184458163376,0.8498783416839498,1.0699005476565493,2.223651480325711
3.8200000000000003,-0.7023775282261825,0.8078130963658127,1.0704654085103562,2.2864915281372507
3.83,-0.7521091799476733,0.7625028461748535,1.0710176511086613,2.3493323347991817
3.84,-0.7989124535212141,0.7141249525817918,1.0715575375551387,2.4121738837646975
3.85,-0.8425979752969793,0.6628692155888448,1.0720853254055571,2.4750161588121644
3.86,-0.8829887136027631,0.6089371159100536,1.0726012677051602,2.5378591440403535
3.87,-0.919920697158789,0.5525410099267392,1.0731056130278944,2.6007028238636587
3.88,-0.9532436808568392,0.49390328068895667,1.0735986055173552,2.663547183007317
3.89,-0.9828217562359695,0.4332554484080202,1.074080484929314,2.7263922065026316
3.9,-1.0085339042123769,0.3708372440452999,1.0745514866757073,2.789237879682196
3.91,-1.030274487855763,0.3068956497479355,1.0750118418699686,2.852084188175133
3.92,-1.0479536832478333,0.24168391001231673,1.0754617773735808,2.914931117902347
3.93,-1.0614978467094118,0.17546051757065628,1.0759015158437506,2.97777865507179
3.94,-1.0708498169400222,0.10848817809430614,1.0763312757820898,3.0406267861737506
3.95,-1.0759691508766454,0.0410327578892721,1.076751271584208,3.103475497976168
3.96,-1.0768322923456763,-0.026637781175627095,1.0771617135901204,-3.11686052965962
3.97,-1.07343267285278,-0.09425445521956424,1.0775628081353774,-3.054010695065161
3.98,-1.065780744128317,-0.16154833606034122,1.077954757602829,-2.991160317847008
3.99,-1.0539039423201888,-0.22825162875229482,1.078337760474941,-2.9283094101729437
4.0,-1.0378465840002482,-0.29409874462280094,1.078712011386585,-2.8654579839560963
4.01,-1.0176696944237287,-0.35882736549989097,1.0790777011782227,-2.802606050859435
4.0200000000000005,-0.9934507687524218,-0.4221794948618574,1.0794350169494182,-2.7397536223002206
4.03,-0.9652834672204518,-0.4839024916950927,1.0797841421126058,-2.6769007094544217
4.04,-0.9332772454854441,-0.5437500829185311,1.0801252564470507,-2.6140473232610804
4.05,-0.8975569216665942,-0.6014833503216416,1.0804585361529424,-2.5511934744266385
4.0600000000000005,-0.8582621818236034,-0.6568716880675752,1.0807841539055603,-2.488339173429215
4.07,-0.8155470258756686,-0.7096937269333714,1.0811022789094598,-2.425484430522836
4.08,-0.7695791561967251,-0.7597382215945709,1.0814130769526253,-2.3626292557416195
4.09,-0.7205393113510167,-0.806804897411624,1.081716710460543,-2.2997736589039084
4.1,-0.668620547650922,-0.8507052533394945,1.0820133385501458,-2.236917649616351
4.11,-0.6140274714259317,-0.891263317759196,1.082303117083589,-2.174061237277937
4.12,-0.5569754250869566,-0.9283163542199154,1.0825861987218162,-2.1112044310839737
4.13,-0.4976896302529832,-0.9617155142821415,1.0828627329778762,-2.048347240030018
4.14,-0.43640429137676684,-0.9913264348649821,1.0831328662699575,-1.9854896729157478
4.15,-0.3733616634621153,-1.017029777723793,1.083396741974105,-1.9226317383487872
4.16,-0.30881108760675036,-1.038721708916448,1.0836545004765912,-1.8597734447484717
4.17,-0.24300799823121122,-1.0563143163571196,1.0839062792259067,-1.7969148003495636
4.18,-0.17621290596528,-1.0697359638043784,1.084152212784354,-1.734055813205912
4.19,-0.1086903602585535,-1.0789315798847274,1.0843924328792083,-1.6711964911940582
4.2,-0.04070789586068681,-1.0838628810123898,1.0846270684534303,-1.608336842016786
4.21,0.027465032620801064,-1.0845085273302146,1.084856245715907,-1.545476873206619
4.22,0.0955581238316743,-1.080864211063903,1.0850800881912004,-1.4826165921292624
4.23,0.16330130616893687,-1.0729426769513357,1.0852987167687886,-1.4197560059869903
4.24,0.23042581337183227,-1.0607736746795253,1.0855122497517815,-1.3568951218219785
4.25,0.2966652549175643,-1.0444038435325598,1.0857208029050964,-1.2940339465195845
4.26,0.3617566769558951,-1.0238965297237586,1.085924489503081,-1.2311724868115717
4.2700000000000005,0.4254416095561837,-0.9993315371530851,1.0861234203765722,-1.168310749279281
4.28,0.48746709609659833,-0.9708048125955703,1.086317703959376,-1.1054487403567483
4.29,0.5475867006979337,-0.938428066587069,1.086507446334167,-1.0425864663337692
4.3,0.6055614896933882,-0.9023283315290606,1.0866927512777904,-0.979723933358911
4.3100000000000005,0.6611609832304466,-0.8626474587834121,1.086873720305965,-0.9168611474424716
4.32,0.7141640732212429,-0.8195415567700661,1.0870504527173797,-0.8539981144593872
4.33,0.7643599039929599,-0.7731803723145383,1.087223045637175,-0.7911348401520881
4.34,0.8115487121394153,-0.7237466177169994,1.0873915940598124,-0.7282713301333026
4.3500000000000005,0.8555426222383798,-0.6714352462296812,1.0875561908913192,-0.6654075898888114
4.36,0.8961663952757334,-0.6164526788335464,1.0877169269909142,-0.6025436247801511
4.37,0.9332581268065562,-0.5590159853977962,1.0878738912120058,-0.5396794400472679
4.38,0.9666698920839516,-0.4993520234861009,1.0880271704425686,-0.47681504081112247
4.39,0.9962683355979777,-0.43769653824071986,1.0881768496448887,-0.4139504320762466
4.4,1.0219352026886985,-0.3742932269292797,1.0883230118946878,-0.35108561873325056
4.41,1.0435678111281665,-0.30939277187829606,1.0884657384196197,-0.2882206055612842
4.42,1.061079460805194,-0.2432518456420151,1.088605108637144,-0.2253553972304507
4.43,1.074399779893125,-0.17613209236433264,1.088741200191778,-0.16248999830417366
4.44,1.0834750061334826,-0.10829908938499329,1.0888740889917294,-0.09962441324151906
4.45,1.088268202126362,-0.04002129321862183,1.0890038492449121,-0.036758646399471843
4.46,1.088759403780725,0.028431025903907434,1.0891305534943498,0.026107297964832032
4.47,1.0849457013432897,0.09678685669793156,1.089254272652969,0.08897341569191737
4.48,1.0768412526924678,0.16477552242992818,1.0893750760377892,0.15183970271782465
4.49,1.06447722885269,0.23212775519291873,1.0894930314035083,0.21470615507200777
4.5,1.047901691953444,0.2985767645866505,1.0896082049754963,0.2775727688752735
4.51,1.0271794061253408,0.36385929656006216,1.0897206614821942,0.34043954033776275
4.5200000000000005,1.0023915820914897,0.42771667821353687,1.0898304641869312,0.4033064657569718
4.53,0.9736355564753219,0.48989584441508544,1.0899376749191576,0.4661735415158146
4.54,0.9410244071047417,0.5501503421576435,1.0900423541051067,0.5290407640807236
4.55,0.9046865058460727,0.6082413086738209,1.0901445607978872,0.5919081299997901
4.5600000000000005,0.864765010748698,0.6639384194293473,1.090244352707014,0.6547756359009422
4.57,0.8214172995216041,0.7170208022366952,1.0903417862273823,0.7176432784901609
4.58,0.7748143465952709,0.7672779138654506,1.0904369164676948,0.7805110545497327
4.59,0.7251400462455936,0.8145103756754025,1.0905297972783443,0.8433789609365387
4.6000000000000005,0.6725904844698953,0.8585307649614371,1.0906204812787623,0.9062469945803797
4.61,0.6173731625077559,0.8991643588755088,1.0907090198842369,0.9691151524823353
4.62,0.5597061750905346,0.9362498279795092,1.0907954633322128,1.0319834317131586
4.63,0.49981734668236677,0.9696398766830194,1.0908798607080719,1.0948518294117047
4.64,0.4379433291413438,0.9992018280309249,1.0909622599704105,1.157720342783391
4.65,0.37432866438190726,1.0248181505268408,1.0910427079758138,1.2205889690986935
4.66,0.30922481575759253,1.0463869249083804,1.091121250503139,1.2834577056916698
4.67,0.24288917200660867,1.0638222490285778,1.0911979322773102,1.3463265499585193
4.68,0.17558402771085097,1.0770545792433055,1.0912727969926397,1.4091954993561704
4.69,0.10757554431139503,1.0860310069563355,1.0913458873356718,1.4720645514008996
4.7,0.03913269579994599,1.0907154692307894,1.0914172450075692,1.5349337036669803
4.71,-0.02947379673417745,1.0910888926370768,1.091486910746038,1.5978029537853602
4.72,-0.09797253747839353,1.0871492697720075,1.0915549243468075,1.6606722994423682
4.73,-0.1660925309425839,1.0789116681505433,1.0916213246846642,1.7235417383784477
4.74,-0.2335642554162343,1.0664081714395424,1.0916861497340562,1.7864112683869202
4.75,-0.30012073058388467,1.049687753270836,1.0917494365892662,1.8492808873127735
4.76,-0.3654985750694702,1.0288160841379446,1.0918112214841664,1.9121505930514768
4.7700000000000005,-0.4294390497205536,1.0038752721456867,1.0918715398115606,1.9750203835478235
4.78,-0.4916890825004363,0.9749635386437758,1.0919304261421212,2.0378902567947965
4.79,-0.5520022709294629,0.9421948300332206,1.091987914242925,2.100760210832462
4.8,-0.6101398581062072,0.9056983672869219,1.092044037095601,2.1636302437468826
4.8100000000000005,-0.665871678444293,0.8656181349722964,1.0920988269140923,2.2265003536690626
4.82,-0.7189770693809365,0.8221123118030783,1.0921523151620391,2.289370538773907
4.83,-0.7692457454484298,0.7753526449787145,1.0922045325697924,2.352240797279211
4.84,-0.8164786312491668,0.7255237707920668,1.092255509151065,2.415111127444668
4.8500000000000005,-0.8604886500378637,0.6728224841985767,1.0923052742192216,2.4779815275709023
4.86,-0.9011014647906936,0.6174569602418122,1.0923538564032227,2.54085199599852
4.87,-0.9381561688294335,0.5596459304205945,1.0924012836632213,2.6037225311071857
4.88,-0.9715059232686822,0.49961781726095367,1.0924475833058236,2.6665931313147153
4.89,-1.0010185387649406,0.4376098305212754,1.0924927819990191,2.729463795076193
4.9,-1.0265769992670257,0.3738670286105364,1.092536905786785,2.792334520883104
4.91,-1.0480799256970397,0.30864134893687634,1.0925799801033729,2.855205307262493
4.92,-1.06544197772903,0.24219061102638756,1.0926220297872828,2.9180761527761327
4.93,-1.0785941920776072,0.17477749635943143,1.0926630790949319,2.9809470560197204
4.94,-1.0874842559601687,0.10666850896359308,1.0927031517140224,3.043818015622086
4.95,-1.0920767146530195,0.03813292087820305,1.0927422707766163,3.106689030244422
4.96,-1.0923531123225536,-0.030558293335112466,1.09278045887192,-3.113625208600059
4.97,-1.0883120655767555,-0.09913352881837553,1.092817738058789,-3.050754087828513
4.98,-1.0799692694485272,-0.16732162513588478,1.0928541298779535,-2.987882915866706
4.99,-1.0673574357897158,-0.23485293923217349,1.092889655363975,-2.92501169393137
5.0,-1.0505261643221366,-0.3014604123832196,1.0929243350569342,-2.8621404232104792
5.01,-1.029541746858308,-0.3668806269188971,1.092958189013861,-2.7992691048639204
5.0200000000000005,-1.004486905468975,-0.4308548485354214,1.0929912368199106,-2.7363977400241506
5.03,-0.9754604656357712,-0.493130050073832,1.0930234975992856,-2.673526329796839
5.04,-0.9425769656844996,-0.5534599127141546,1.0930549900259172,-2.610654875261494
5.05,-0.9059662040465044,-0.6116058006244869,1.0930857323339063,-2.547783377472075
5.0600000000000005,-0.8657727261414524,-0.6673377052095139,1.0931157423277291,-2.484911837457592
5.07,-0.822155252913574,-0.7204351552234542,1.0931450373922142,-2.422040256222691
5.08,-0.7752860532840967,-0.7706880891476938,1.093173634502294,-2.3591686347482237
5.09,-0.7253502630043094,-0.8178976863828381,1.093201550232536,-2.296296973991807
5.1000000000000005,-0.6725451526055706,-0.8618771539680259,1.093228800766461,-2.2334252748883694
5.11,-0.6170793473437606,-0.9024524657164357,1.0932554019056462,-2.1705535383506813
5.12,-0.5591720022253991,-0.9394630508442974,1.0932813690786267,-2.107681765269878
5.13,-0.4990519353801452,-0.9727624293706413,1.0933067173495918,-2.044809956515968
5.14,-0.4369567232089737,-1.0022187917756902,1.093331461426885,-1.9819381129383273
5.15,-0.3731317608883266,-1.0277155206263868,1.0933556156713096,-1.9190662353661887
5.16,-0.30782929194737624,-1.0491516521071829,1.0933791941042477,-1.8561943246091126
5.17,-0.2413074107576708,-1.0664422756319856,1.0934022104155905,-1.7933223814574517
5.18,-0.17382904188137607,-1.0795188699581213,1.09342467797149,-1.730450406682803
5.19,-0.105660900315665,-1.0883295744743695,1.0934466098219333,-1.6675784010384502
5.2,-0.037072436746172444,-1.0928393945915433,1.0934680187081423,-1.6047063652597944
5.21,0.031665228018463665,-1.0930303404247448,1.093488917069805,-1.541834300064776
5.22,0.10028037521635098,-1.0889014982202512,1.093509317052141,-1.4789622061542869
5.23,0.16850176266581685,-1.0804690342459786,1.093529230512804,-1.4160900842125725
5.24,0.23605969741287047,-1.067766131131543,1.093548669028626,-1.3532179349076248
5.25,0.3026871022505446,-1.0508428569110575,1.0935676439022073,-1.290345758891565
5.26,0.36812057189240477,-1.029765967287911,1.0935861661683537,-1.2274735568010195
5.2700000000000005,0.43210141462358626,-1.004618641904801,1.0936042466003648,-1.164601329257486
5.28,0.4943766753102985,-0.9755001556632298,1.0936218957161794,-1.1017290768676895
5.29,0.5547001357225958,-0.9425254863934415,1.093639123784377,-1.0388568002239327
5.3,0.6128332882150624,-0.905824860427421,1.0936559408300413,-0.975984499904437
5.3100000000000005,0.6685462789155401,-0.8655432378730396,1.0936723566404887,-0.9131121764736747
5.32,0.7216188166927177,-0.8218397396257949,1.093688380770863,-0.8502398304826946
5.33,0.7718410443088348,-0.7748870183848919,1.0937040225496022,-0.7873674624694398
5.34,0.819014368313379,-0.724870576161727,1.0937192910837759,-0.7244950729590575
5.3500000000000005,0.8629522443968937,-0.6719880309803259,1.0937341952643025,-0.6616226624642021
5.36,0.9034809151002156,-0.6164483356700785,1.093748743771042,-0.598750231485331
5.37,0.9404400969629233,-0.5584709518404422,1.0937629450777724,-0.535877780510993
5.38,0.9736836143947638,-0.49828498230438734,1.093776807457049,-0.47300531001811114
5.39,1.0030799777645376,-0.43612826538154337,1.0937903389849535,-0.4101328204722575
5.4,1.028512903421531,-0.3722464346626176,1.0938035475457273,-0.3472603123279227
5.41,1.0498817735942185,-0.30689194795311203,1.093816440836303,-0.28438778602877807
5.42,1.067102034348704,-0.24032308923611193,1.0938290263707262,-0.2215152420079324
5.43,1.0801055300342925,-0.17280294760048723,1.0938413114844752,-0.1586426806881824
5.44,1.0888407728947171,-0.1045983771718141,1.09385330333868,-0.09577010248225729
5.45,1.0932731467798895,-0.035978942158324895,1.093865008924243,-0.032897507793057404
5.46,1.0933850441535875,0.03278414881705809,1.093876435065863,0.029975102986112327
5.47,1.089175935856214,0.10141911488529382,1.0938875884259662,0.09284772947131484
5.48,1.0806623733476075,0.16965467736148554,1.0938984755085426,0.15572037128775865
5.49,1.0678779234218088,0.23722113218907664,1.0939091026628958,0.21859302806958064
5.5,1.0508730356526415,0.3038514161581651,1.0939194760873034,0.28146569945963407
5.51,1.0297148430948773,0.3692821626828242,1.093929601832591,0.3443383851092818
5.5200000000000005,1.0044868970295986,0.43325474296367994,1.0939394858056253,0.4072110846781938
5.53,0.9752888368030763,0.49551628841985285,1.09394913377272,0.47008379783415033
5.54,0.9422359960650428,0.5558206903484975,1.0939585513629682,0.5329565242528489
5.55,0.9054589469636236,0.6139295728602701,1.0939677440714912,0.5958292636177164
5.5600000000000005,0.8651029840994197,0.6696132352447695,1.0939767172626151,0.6587020156197247
5.57,0.821327550279326,0.7226515600409089,1.0939854761729693,0.7215747799572129
5.58,0.774305606340697,0.7728348832228089,1.0939940259145144,0.7844475563357103
