time,x,y,radius,mu,omega
5.07,0.21538024062377054,1.0010121087558066,1.0239208416312757,1.0,3.141592653589793
5.08,0.18382824380093396,1.007293849672039,1.0239305263571605,1.0,3.141592653589793
5.09,0.15209413935753358,1.0125811143635197,1.0239400081999805,1.0,3.141592653589793
5.1000000000000005,0.12020927107017979,1.0168686653231853,1.023949291404306,1.0,3.141592653589793
5.11,0.08820513176389924,1.020152252833397,1.0239583801261367,1.0,3.141592653589793
5.12,0.056113332190971595,1.0224286191492669,1.0239672784347411,1.0,3.141592653589793
5.13,0.0239655697943897,1.0236955017019966,1.0239759903144567,1.0,3.141592653589793
5.14,-0.008206402613220205,1.0239516353191134,1.0239845196664532,1.0,3.141592653589793
5.15,-0.04037080822430012,1.0231967534594573,1.023992870310461,1.0,3.141592653589793
5.16,-0.07249587763371376,1.021431588461747,1.024001045986463,1.0,3.141592653589793
5.17,-0.10454988022776099,1.0186578708065226,1.0240090503563517,1.0,3.141592653589793
5.18,-0.13650115553387182,1.0148783273922344,1.0240168870055522,1.0,3.141592653589793
5.19,-0.16831814450003843,1.010096678827227,1.0240245594446111,1.0,3.141592653589793
5.2,-0.1999694206731145,1.0043176357403283,1.0240320711107556,1.0,3.141592653589793
5.21,-0.2314237212452117,0.9975468941137264,1.024039425369416,1.0,3.141592653589793
5.22,-0.2626499779375549,0.989791129642782,1.0240466255157197,1.0,3.141592653589793
5.23,-0.29361734769131814,0.9810579911283799,1.0240536747759545,1.0,3.141592653589793
5.24,-0.3242952431351565,0.9713560929083795,1.0240605763090007,1.0,3.141592653589793
5.25,-0.3546533627993683,0.9606950063356726,1.0240673332077332,1.0,3.141592653589793
5.26,-0.38466172104687496,0.949085250311292,1.024073948500396,1.0,3.141592653589793
5.2700000000000005,-0.4142906776914841,0.9365382808819535,1.0240804251519477,1.0,3.141592653589793
5.28,-0.44351096727421346,0.923066479912329,1.0240867660653792,1.0,3.141592653589793
5.29,-0.4722937279687885,0.9086831428432662,1.0240929740830038,1.0,3.141592653589793
5.3,-0.5006105300877954,0.8934024655480673,1.024099051987721,1.0,3.141592653589793
5.3100000000000005,-0.5284334041613655,0.877239530299833,1.0241050025042553,1.0,3.141592653589793
5.32,-0.5557348685606885,0.8602102908637493,1.0241108283003661,1.0,3.141592653589793
5.33,-0.5824879566391038,0.8423315567290618,1.0241165319880365,1.0,3.141592653589793
5.34,-0.6086662433639933,0.8236209764963277,1.024122116124635,1.0,3.141592653589793
5.3500000000000005,-0.6342438714132047,0.8040970204363702,1.0241275832140535,1.0,3.141592653589793
5.36,-0.659195576710261,0.7837789622381746,1.0241329357078228,1.0,3.141592653589793
5.37,-0.6834967133731682,0.7626868599637668,1.0241381760062034,1.0,3.141592653589793
5.38,-0.7071232780522108,0.7408415362288974,1.0241433064592556,1.0,3.141592653589793
5.39,-0.7300519336327282,0.7182645576291128,1.0241483293678852,1.0,3.141592653589793
5.4,-0.7522600322794942,0.6949782134315476,1.0241532469848698,1.0,3.141592653589793
5.41,-0.7737256377999687,0.6710054935534865,1.0241580615158612,1.0,3.141592653589793
5.42,-0.7944275473043659,0.646370065849454,1.0241627751203704,1.0,3.141592653589793
5.43,-0.8143453121411761,0.6210962527292702,1.0241673899127286,1.0,3.141592653589793
5.44,-0.833459258087494,0.5952090071301673,1.0241719079630311,1.0,3.141592653589793
5.45,-0.8517505047742422,0.5687338878667043,1.0241763312980598,1.0,3.141592653589793
5.46,-0.8692009843271333,0.5416970343828231,1.0241806619021876,1.0,3.141592653589793
5.47,-0.8857934592049892,0.5141251409309862,1.0241849017182627,1.0,3.141592653589793
5.48,-0.9015115392178267,0.4860454302038945,1.0241890526484765,1.0,3.141592653589793
5.49,-0.9163396977079307,0.4574856264448285,1.0241931165552125,1.0,3.141592653589793
5.5,-0.9302632868779601,0.42847392806316476,1.024197095261876,1.0,3.141592653589793
5.51,-0.943268552250975,0.39903897978211245,1.0242009905537093,1.0,3.141592653589793
5.5200000000000005,-0.9553426462481287,0.3692098443461721,1.024204804178589,1.0,3.141592653589793
5.53,-0.9664736408706424,0.33901597381625376,1.024208537847805,1.0,3.141592653589793
5.54,-0.9766505394735596,0.30848718048079893,1.0242121932368253,1.0,3.141592653589793
5.55,-0.9858632876196785,0.2776536074116271,1.0242157719860454,1.0,3.141592653589793
5.5600000000000005,-0.9941027830029643,0.24654569869357965,1.024219275701519,1.0,3.141592653589793
5.57,-1.0013608844316657,0.2151941693573541,1.0242227059556772,1.0,3.141592653589793
5.58,-1.0076304198622834,0.18362997504521425,1.0242260642880299,1.0,3.141592653589793
5.59,-1.0129051934764792,0.151884281439525,1.0242293522058548,1.0,3.141592653589793
5.6000000000000005,-1.0171799917939568,0.11998843348429432,1.0242325711848697,1.0,3.141592653589793
5.61,-1.0204505888152957,0.08797392443010785,1.024235722669893,1.0,3.141592653589793
5.62,-1.0227137501896808,0.05587236473301654,1.0242388080754898,1.0,3.141592653589793
5.63,-1.0239672364034271,0.023715450838080125,1.024241828786603,1.0,3.141592653589793
5.64,-1.0242098049861705,-0.008465066121616328,1.0242447861591744,1.0,3.141592653589793
5.65,-1.0234412117325615,-0.040637411679573326,1.0242476815207486,1.0,3.141592653589793
5.66,-1.0216622109382714,-0.07276981941316316,1.024250516171069,1.0,3.141592653589793
5.67,-1.0188745546500944,-0.10483056231261716,1.0242532913826579,1.0,3.141592653589793
5.68,-1.0150809909308995,-0.1367879841107487,1.0242560084013856,1.0,3.141592653589793
5.69,-1.01028526114116,-0.16861053054248548,1.0242586684470285,1.0,3.141592653589793
5.7,-1.0044920962397585,-0.20026678050335475,1.0242612727138145,1.0,3.141592653589793
5.71,-0.9977072121077339,-0.23172547707616453,1.0242638223709568,1.0,3.141592653589793
5.72,-0.9899373038995973,-0.2629555583952554,1.0242663185631773,1.0,3.141592653589793
5.73,-0.9811900394278101,-0.29392618831785705,1.02426876241122,1.0,3.141592653589793
5.74,-0.9714740515869644,-0.32460678687227507,1.0242711550123504,1.0,3.141592653589793
5.75,-0.9607989298251584,-0.3549670604528543,1.0242734974408496,1.0,3.141592653589793
5.76,-0.9491752106709974,-0.38497703173191483,1.0242757907484918,1.0,3.141592653589793
5.7700000000000005,-0.9366143673255841,-0.41460706925913615,1.0242780359650179,1.0,3.141592653589793
5.78,-0.9231287983297832,-0.4438279167191752,1.024280234098595,1.0,3.141592653589793
5.79,-0.9087318153179589,-0.4726107218186395,1.0242823861362687,1.0,3.141592653589793
5.8,-0.8934376298702852,-0.5009270647739047,1.0242844930444044,1.0,3.141592653589793
5.8100000000000005,-0.8772613394766181,-0.5287489863716588,1.02428655576912,1.0,3.141592653589793
5.82,-0.8602189126257952,-0.5560490155744777,1.024288575236711,1.0,3.141592653589793
5.83,-0.8423271730350915,-0.5828001966441863,1.0242905523540629,1.0,3.141592653589793
5.84,-0.8236037830354102,-0.6089761157562348,1.0242924880090598,1.0,3.141592653589793
5.8500000000000005,-0.8040672261286159,-0.6345509270788239,1.024294383070981,1.0,3.141592653589793
5.86,-0.7837367887342415,-0.6594993782910388,1.0242962383908902,1.0,3.141592653589793
5.87,-0.7626325411435914,-0.6837968355148085,1.024298054802018,1.0,3.141592653589793
5.88,-0.7407753177000544,-0.7074193076360835,1.024299833120133,1.0,3.141592653589793
5.89,-0.7181866962251968,-0.7303434699912289,1.02430157414391,1.0,3.141592653589793
5.9,-0.6948889767109523,-0.7525466873952571,1.0243032786552864,1.0,3.141592653589793
5.91,-0.6709051592989519,-0.774007036489173,1.024304947419812,1.0,3.141592653589793
5.92,-0.6462589215687365,-0.7947033273843778,1.024306581186994,1.0,3.141592653589793
5.93,-0.6209745951572795,-0.8146151245827705,1.0243081806906307,1.0,3.141592653589793
5.94,-0.5950771417329053,-0.8337227671519031,1.0243097466491426,1.0,3.141592653589793
5.95,-0.5685921283473276,-0.8520073881352771,1.0243112797658924,1.0,3.141592653589793
5.96,-0.5415457021901439,-0.8694509331786293,1.0243127807295023,1.0,3.141592653589793
5.97,-0.513964564770712,-0.8860361783538244,1.0243142502141604,1.0,3.141592653589793
5.98,-0.4858759455529022,-0.9017467471627654,1.0243156888799247,1.0,3.141592653589793
5.99,-0.45730757506875414,-0.9165671267045439,1.0243170973730193,1.0,3.141592653589793
6.0,-0.4282876575375845,-0.9304826829898755,1.0243184763261222,1.0,3.141592653589793
6.01,-0.3988448430175797,-0.9434796753877096,1.0243198263586504,1.0,3.141592653589793
6.0200000000000005,-0.3690081991173672,-0.9555452701897584,1.024321148077038,1.0,3.141592653589793
6.03,-0.33880718229549467,-0.9666675532795609,1.0243224420750066,1.0,3.141592653589793
6.04,-0.3082716087761525,-0.9768355418935817,1.0243237089338333,1.0,3.141592653589793
6.05,-0.277431625109853,-0.9860391954627409,1.0243249492226103,1.0,3.141592653589793
6.0600000000000005,-0.24631767840813087,-0.9942694255236781,1.0243261634985004,1.0,3.141592653589793
6.07,-0.21496048628165101,-1.0015181046899737,1.0243273523069865,1.0,3.141592653589793
6.08,-0.183391006511401,-1.0077780746744756,1.0243285161821172,1.0,3.141592653589793
6.09,-0.15164040648291094,-1.01304315335482,1.0243296556467454,1.0,3.141592653589793
6.1000000000000005,-0.1197400324136752,-1.0173081408751765,1.024330771212764,1.0,3.141592653589793
6.11,-0.08772137840415589,-1.0205688247781972,1.0243318633813339,1.0,3.141592653589793
6.12,-0.05561605534292089,-1.0228219841621158,1.02433293264311,1.0,3.141592653589793
6.13,-0.023455759696613745,-1.0240653928588914,1.0243339794784614,1.0,3.141592653589793
6.140000000000001,0.00872775778443411,-1.02429782163027,1.024335004357686,1.0,3.141592653589793
6.15,0.04090272341405509,-1.0235190393795994,1.0243360077412218,1.0,3.141592653589793
6.16,0.07303737194061483,-1.0217298133782067,1.024336990079855,1.0,3.141592653589793
6.17,0.10509997790893091,-1.0189319085061213,1.0243379518149196,1.0,3.141592653589793
6.18,0.13705888698278104,-1.015128085507896,1.0243388933784974,1.0,3.141592653589793
6.19,0.1688825471970798,-1.0103220982652554,1.0243398151936116,1.0,3.141592653589793
6.2,0.2005395401088727,-1.004518690089268,1.0243407176744157,1.0,3.141592653589793
6.21,0.23199861181639664,-0.9977235890357057,1.0243416012263804,1.0,3.141592653589793
6.22,0.26322870381558516,-0.989943502248223,1.0243424662464748,1.0,3.141592653589793
6.23,0.2941989836635592,-0.9811861093349424,1.0243433131233457,1.0,3.141592653589793
6.24,0.32487887541883254,-0.9714600547849893,1.0243441422374904,1.0,3.141592653589793
6.25,0.35523808982818433,-0.9607749394324685,1.0243449539614282,1.0,3.141592653589793
6.26,0.38524665423039817,-0.9491413109763114,1.0243457486598688,1.0,3.141592653589793
6.2700000000000005,0.4148749421473495,-0.9365706535653577,1.0243465266898737,1.0,3.141592653589793
6.28,0.44409370253323055,-0.9230753764589569,1.024347288401018,1.0,3.141592653589793
6.29,0.4728740886530397,-0.9086688017742867,1.0243480341355475,1.0,3.141592653589793
6.3,0.501187686561828,-0.8933651513324893,1.024348764228531,1.0,3.141592653589793
6.3100000000000005,0.5290065431565907,-0.8771795326166132,1.024349479008012,1.0,3.141592653589793
6.32,0.5563031937731125,-0.8601279238552263,1.0243501787951554,1.0,3.141592653589793
6.33,0.5830506893005255,-0.8422271582464295,1.024350863904392,1.0,3.141592653589793
6.34,0.6092226227868135,-0.823494907337847,1.0243515346435585,1.0,3.141592653589793
6.3500000000000005,0.6347931555090012,-0.8039496635790049,1.0243521913140374,1.0,3.141592653589793
6.36,0.659737042482293,-0.783610722063323,1.0243528342108912,1.0,3.141592653589793
6.37,0.6840296573829814,-0.7624981614777495,1.0243534636229954,1.0,3.141592653589793
6.38,0.7076470168605231,-0.7406328242788444,1.0243540798331674,1.0,3.141592653589793
6.390000000000001,0.7305658042147852,-0.7180362961148874,1.0243546831182948,1.0,3.141592653589793
6.4,0.752763392415088,-0.694730884514325,1.0243552737494586,1.0,3.141592653589793
6.41,0.7742178664383237,-0.6707395968615979,1.024355851992055,1.0,3.141592653589793
6.42,0.7949080449041006,-0.6460861176820942,1.0243564181059153,1.0,3.141592653589793
6.43,0.8148135009855575,-0.6207947852586535,1.0243569723454216,1.0,3.141592653589793
6.44,0.8339145825752062,-0.5948905676027078,1.024357514959622,1.0,3.141592653589793
6.45,0.8521924316858989,-0.5683990378037832,1.0243580461923418,1.0,3.141592653589793
6.46,0.8696290030677674,-0.5413463487816985,1.0243585662822932,1.0,3.141592653589793
6.47,0.8862070820227609,-0.5137592074663861,1.0243590754631824,1.0,3.141592653589793
6.48,0.9019103013991959,-0.48566484843082747,1.0243595739638143,1.0,3.141592653589793
6.49,0.9167231577495449,-0.4570910070031329,1.024360062008196,1.0,3.141592653589793
6.5,0.9306310266355143,-0.4280658918843119,1.0243605398156368,1.0,3.141592653589793
6.51,0.9436201770653054,-0.39861815729876543,1.0243610076008467,1.0,3.141592653589793
6.5200000000000005,0.9556777850488085,-0.36877687470499526,1.0243614655740327,1.0,3.141592653589793
6.53,0.9667919462573495,-0.33857150409445785,1.0243619139409945,1.0,3.141592653589793
6.54,0.9769516877754951,-0.3080318649068977,1.0243623529032144,1.0,3.141592653589793
6.55,0.9861469789333163,-0.27718810659087334,1.0243627826579507,1.0,3.141592653589793
6.5600000000000005,0.9943687412084191,-0.24607067883853875,1.0243632033983237,1.0,3.141592653589793
6.57,1.0016088571879704,-0.21471030152406592,1.024363615313404,1.0,3.141592653589793
6.58,1.0078601785818722,-0.18313793437538473,1.0243640185882976,1.0,3.141592653589793
6.59,1.0131165332791756,-0.15138474640918165,1.0243644134042276,1.0,3.141592653589793
6.6000000000000005,1.0173727314407737,-0.11948208515933063,1.0243647999386165,1.0,3.141592653589793
6.61,1.0206245706223567,-0.08746144572913475,1.0243651783651668,1.0,3.141592653589793
6.62,1.022868839922576,-0.05535443969792996,1.0243655488539374,1.0,3.141592653589793
6.63,1.0241033231523242,-0.023192763912746807,1.0243659115714199,1.0,3.141592653589793
6.640000000000001,1.0243268010220035,0.008991830804161001,1.0243662666806155,1.0,3.141592653589793
6.65,1.0235390523446262,0.04116757100102924,1.024366614341106,1.0,3.141592653589793
6.66,1.0217408542535598,0.07330269196459255,1.0243669547091268,1.0,3.141592653589793
6.67,1.0189339814347054,0.10536546907942415,1.024367287937636,1.0,3.141592653589793
6.68,1.015121204373868,0.13732424914764801,1.0243676141763842,1.0,3.141592653589793
6.69,1.0103062866210515,0.16914748163810495,1.0243679335719813,1.0,3.141592653589793
6.7,1.0044939810743794,0.20080374983412358,1.0243682462679624,1.0,3.141592653589793
6.71,0.9976900252873128,0.23226180184914746,1.0243685524048516,1.0,3.141592653589793
6.72,0.9899011358037998,0.2634905814795999,1.0243688521202265,1.0,3.141592653589793
6.73,0.9811350015269495,0.29445925886452917,1.0243691455487787,1.0,3.141592653589793
6.74,0.9714002761277792,0.32513726092176687,1.0243694328223754,1.0,3.141592653589793
6.75,0.9607065695015299,0.3554943015305538,1.0243697140701173,1.0,3.141592653589793
6.76,0.949064438279986,0.38550041143083696,1.0243699894183986,1.0,3.141592653589793
6.7700000000000005,0.936485375409168,0.41512596780972233,1.0243702589909613,1.0,3.141592653589793
6.78,0.922981798802686,0.44434172354587514,1.0243705229089526,1.0,3.141592653589793
6.79,0.9085670390819596,0.4731188360829994,1.0243707812909792,1.0,3.141592653589793
6.8,0.8932553264154048,0.5014288959038922,1.0243710342531596,1.0,3.141592653589793
6.8100000000000005,0.8770617764695863,0.5292439545769645,1.024371281909177,1.0,3.141592653589793
6.82,0.8600023754861998,0.5565365523475414,1.0243715243703304,1.0,3.141592653589793
6.83,0.8420939644996226,0.583279745246704,1.024371761745584,1.0,3.141592653589793
6.84,0.8233542227106101,0.6094471316909126,1.0243719941416172,1.0,3.141592653589793
6.8500000000000005,0.803801650032555,0.6350128785461512,1.0243722216628715,1.0,3.141592653589793
6.86,0.7834555488275398,0.6599517466308653,1.0243724444115976,1.0,3.141592653589793
6.87,0.7623360048502138,0.6842391156325162,1.024372662487902,1.0,3.141592653589793
6.88,0.7404638674183078,0.7078510084131542,1.0243728759897914,1.0,3.141592653589793
6.890000000000001,0.7178607288293626,0.730764114680019,1.024373085013217,1.0,3.141592653589793
6.9,0.6945489030439924,0.7529558139977985,1.0243732896521172,1.0,3.141592653589793
6.91,0.6705514036567286,0.77440419811983,1.0243734899984605,1.0,3.141592653589793
6.92,0.6458919211761897,0.7950880926161987,1.0243736861422859,1.0,3.141592653589793
6.93,0.6205947996370091,0.8149870777773839,1.024373878171744,1.0,3.141592653589793
6.94,0.5946850125666101,0.8340815087728161,1.0243740661731369,1.0,3.141592653589793
6.95,0.5681881383305522,0.8523525350444471,1.0243742502309563,1.0,3.141592653589793
6.96,0.5411303348807912,0.8697821189161867,1.0243744304279216,1.0,3.141592653589793
6.97,0.5135383139317811,0.886353053400837,1.0243746068450172,1.0,3.141592653589793
6.98,0.48543931458991024,0.9020489791869448,1.024374779561529,1.0,3.141592653589793
6.99,0.45686107646230806,0.9168544007888048,1.0243749486550797,1.0,3.141592653589793
7.0,0.42783181227156725,0.9307547018436699,1.0243751142016642,1.0,3.141592653589793
7.01,0.3983801800034182,0.943736159541069,1.024375276275683,1.0,3.141592653589793
7.0200000000000005,0.3685352546148515,0.955785958169987,1.0243754349499765,1.0,3.141592653589793
7.03,0.33832649933061826,0.9668922017705358,1.024375590295857,1.0,3.141592653589793
