time,base_height,joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,joint_8_pos,joint_9_pos,joint_10_pos,joint_11_pos
1.3291666666666666,-0.2844154609372454,0.44999025763760253,-0.1323881965234884,-0.06480247148896094,-0.44993437428716765,0.13241403151664802,0.06498096487371895,-0.44993574101483197,0.13235027069040167,0.06502601620993982,0.4499027630359364,-0.1323132323768588,-0.06493199402459124
1.3708333333333333,-0.2958385923230907,0.3787268644246001,-0.03027616223263583,-0.09754023418262993,-0.3787329245957951,0.030396497599244125,0.09770406880318909,-0.3787526251968953,0.0303511464160673,0.09771004495964397,0.3787081603417884,-0.03031080441361924,-0.09763491960536042
1.4125,-0.3086348935369929,0.2817382634795078,0.07356830662815604,-0.12363449363895118,-0.2816621242838528,-0.07346324192199134,0.12371727026049549,-0.28171855599473156,-0.07369256891230351,0.12380595485781201,0.28150192203705626,0.07370961935857642,-0.12374272765547058
1.4541666666666666,-0.3214546559087624,0.1654096035354035,0.1729175747462175,-0.14122607754570285,-0.16554339504409904,-0.1727385566567742,0.1414372461935675,-0.16549118413468406,-0.1727685579765285,0.14134950488082812,0.1654571099403489,0.17279596322899693,-0.1413129530514644
1.4958333333333333,-0.33135400200244025,0.037851402238011374,0.2602303131529633,-0.14923014036379728,-0.037997846347488234,-0.26006694227786165,0.1493162239751971,-0.037965221643529244,-0.26002422915062845,0.14927245895301022,0.03794102868699293,0.26005903521978446,-0.14926587086602
1.5375,-0.3267982486328839,-0.09215542050761387,0.3295482540133904,-0.14714236726526123,0.09220247143030866,-0.3296825786703417,0.14715952481644903,0.09217876727485128,-0.32957010752578,0.1471602008028863,-0.09217641503243647,0.3295747598434919,-0.1470989095892341
1.5791666666666666,-0.31306507286861734,-0.21597123570485746,0.37662965727953707,-0.13497326325394846,0.2160131997823204,-0.3767978754549694,0.13499976051152585,0.215963046749391,-0.376622286390736,0.13494087423329437,-0.21596898714013676,0.3766787532363372,-0.13485354858300427
1.6208333333333333,-0.2973042170164817,-0.3250414331325904,0.39802851175810444,-0.11360319827022818,0.32509009654270127,-0.398249777467632,0.11367492674978791,0.3250345986894799,-0.39802976173141724,0.11358272916259142,-0.3250353271622346,0.3980950483300055,-0.11349800738962718
1.6624999999999999,-0.2849948998164338,-0.41197110190281794,0.3923161470666399,-0.084492066633997,0.4120200216918397,-0.39252845525092944,0.08455852107999189,0.41196958364145786,-0.3923204369336608,0.08447765482144624,-0.4119666308201699,0.39237965951423953,-0.08439518237681072
1.7041666666666666,-0.2799265974184346,-0.4708257618579345,0.3598638695951191,-0.04962470467821981,0.47088867173114957,-0.36006478650741114,0.04965182926584687,0.47084188272354627,-0.3598759768377713,0.04959398697271721,-0.4708257903714399,0.35992283565258987,-0.049520967035585416
